"iso3","country","year","dxp","gdppc","trade","inf","fdi","hipc","post_decision","post_completion","completion_year","decision_year","ln_relief"
"PNG","Papua New Guinea",2021,80.3922795089323,2607.57861874444,NA,4.48359014042398,-0.131822921345615,0,0,0,NA,NA,0
"PNG","Papua New Guinea",2022,65.8166135991383,3102.28968594061,NA,5.25323922215241,3.76981381554657,0,0,0,NA,NA,0
"PHL","Philippines",1990,61.4493906243295,803.572588255813,42.922356288058,12.1773522064946,1.04933276347518,0,0,0,NA,NA,0
"PHL","Philippines",1991,63.0007122391573,804.323330530547,44.2199237760081,19.2614585266282,1.05051459399718,0,0,0,NA,NA,0
"PHL","Philippines",1992,54.4500067646635,916.515694532029,44.9911427301615,8.65100357865265,0.377343949882479,0,0,0,NA,NA,0
"PHL","Philippines",1993,57.4048242064896,918.642953796961,50.4650429209218,6.71631104109973,1.99559842727954,0,0,0,NA,NA,0
"PHL","Philippines",1994,53.6591815600724,1059.9838951587,52.5265038023175,10.3864734299517,2.17470533097175,0,0,0,NA,NA,0
"PHL","Philippines",1995,45.2674540124483,1199.84171414993,57.3305579762779,6.83199610989534,1.74612997966882,0,0,0,NA,NA,0
"PHL","Philippines",1996,44.9231480432396,1311.09249403865,63.8553035508774,7.4761037778791,1.60277940029249,0,0,0,NA,NA,0
"PHL","Philippines",1997,51.3207229650644,1273.27604875636,77.2286459172662,5.59025939650601,1.29853131183765,0,0,0,NA,NA,0
"PHL","Philippines",1998,63.1272199943038,982.865943728564,80.077201518421,9.23493432267121,3.0701111773194,0,0,0,NA,NA,0
"PHL","Philippines",1999,60.2148759291196,1101.43515975318,77.1614937122172,5.93904901780808,2.13567999418902,0,0,0,NA,NA,0
"PHL","Philippines",2000,63.8299045574974,1050.79273107952,85.1533684600039,3.9771250324928,1.77722452613512,0,0,0,NA,NA,0
"PHL","Philippines",2001,67.5173431225323,969.530611744453,84.9003886237531,5.34550195567142,0.96298544393499,0,0,0,NA,NA,0
"PHL","Philippines",2002,65.0270153606938,1014.90879320106,83.8448040937789,2.72277227722765,2.09827504516588,0,0,0,NA,NA,0
"PHL","Philippines",2003,65.8782675934404,1027.2301192843,87.5746443636636,2.28915662650607,0.565263243432102,0,0,0,NA,NA,0
"PHL","Philippines",2004,58.8498252315545,1099.63013023758,87.1252848232048,4.82921083627795,0.623144777963454,0,0,0,NA,NA,0
"PHL","Philippines",2005,49.7600218675303,1220.46018559867,83.8456745708051,6.51685393258433,1.54906009249231,0,0,0,NA,NA,0
"PHL","Philippines",2006,41.3110356432286,1426.14649179546,80.8505386728775,5.4852320675105,2.12091886479217,0,0,0,NA,NA,0
"PHL","Philippines",2007,34.804532967813,1712.65543282793,73.6449799920629,2.90000000000003,1.87121245887706,0,0,0,NA,NA,0
"PHL","Philippines",2008,29.3273873367195,1959.29233534978,67.6810707730401,8.26044703595725,0.737800589215242,0,0,0,NA,NA,0
"PHL","Philippines",2009,28.5128651981622,1864.45043406471,60.8865907869758,4.21903052064628,1.17324821246427,0,0,0,NA,NA,0
"PHL","Philippines",2010,28.1961962919996,2162.91375885614,66.1042785137797,3.78983634797591,0.513698049517659,0,0,0,NA,NA,0
"PHL","Philippines",2011,25.344502088236,2383.91892522087,60.7958366999075,4.7184170471842,0.856963002985963,0,0,0,NA,NA,0
"PHL","Philippines",2012,23.4044291733867,2614.61644401308,57.8420055133082,3.02696391124796,1.22763000703119,0,0,0,NA,NA,0
"PHL","Philippines",2013,24.1818488040641,2781.27957677397,55.8247812320298,2.58268766141795,1.31642638378197,0,0,0,NA,NA,0
"PHL","Philippines",2014,23.7207481738751,2866.83803761407,57.4681720875945,3.59782343864211,1.92937522802216,0,0,0,NA,NA,0
"PHL","Philippines",2015,23.3400182272902,2909.85818010301,59.1415921053094,0.674192536845408,1.84018010717942,0,0,0,NA,NA,0
"PHL","Philippines",2016,21.2638927411851,2985.19564024046,61.7760657653871,1.25369880080982,2.59850803494211,0,0,0,NA,NA,0
"PHL","Philippines",2017,20.1794848256215,3038.12124959289,68.1683697426727,2.85318772590947,3.12238778404896,0,0,0,NA,NA,0
"PHL","Philippines",2018,20.6399906442903,3168.51036609727,72.1633982990273,5.30934661627707,2.86833826070497,0,0,0,NA,NA,0
"PHL","Philippines",2019,20.3516842117646,3400.78949767074,68.8418422595678,2.39206534422404,2.30117498598294,0,0,0,NA,NA,0
"PHL","Philippines",2020,25.3116389229833,3227.57910235199,58.1695603022281,2.3931623931624,1.88586363211171,0,0,0,NA,NA,0
"PHL","Philippines",2021,26.1303951987477,3484.38593882819,63.4846098136712,3.92718022100332,3.04078855310045,0,0,0,NA,NA,0
"PHL","Philippines",2022,25.875290276635,3548.06930572116,72.4296836107599,5.82115811213955,2.3475097233369,0,0,0,NA,NA,0
"WSM","Samoa",1990,53.9270912522764,743.994213008355,NA,15.2384632724695,5.24782997288413,0,0,0,NA,NA,0
"WSM","Samoa",1991,67.5756129441494,741.563963808482,NA,-1.81919798798399,2.53986542875199,0,0,0,NA,NA,0
"WSM","Samoa",1992,68.9377738606144,776.740824409711,NA,9.03113792907172,3.77920261583348,0,0,0,NA,NA,0
"WSM","Samoa",1993,80.5786357479085,774.988631552282,NA,1.71509123658868,3.755927872144,0,0,0,NA,NA,0
"WSM","Samoa",1994,78.6737751487808,1276.85021574897,NA,12.0803818909762,1.35686372324476,0,0,0,NA,NA,0
"WSM","Samoa",1995,81.5840653169717,1288.10473321401,NA,-2.90352865746142,1.52980179721455,0,0,0,NA,NA,0
"WSM","Samoa",1996,67.660803196997,1419.35849045228,NA,5.37461972030278,0.464171058597735,0,0,0,NA,NA,0
"WSM","Samoa",1997,53.6224429255652,1607.88744330521,NA,6.86182355310877,7.00234996176022,0,0,0,NA,NA,0
"WSM","Samoa",1998,58.6472224434836,1506.30359215846,NA,2.21883468834654,1.11323349425146,0,0,0,NA,NA,0
"WSM","Samoa",1999,62.9014722238314,1416.76915966987,NA,0.265120132560355,-0.281322366753033,0,0,0,NA,NA,0
"WSM","Samoa",2000,57.027211088708,1424.75240002471,NA,0.966782350024729,-0.466208760178323,0,0,0,NA,NA,0
"WSM","Samoa",2001,54.410649921275,1453.87021324606,NA,3.83828463867725,0.531202467169116,0,0,0,NA,NA,0
"WSM","Samoa",2002,56.6146485007696,1527.55790455937,87.9199711386734,8.0503144654087,0.567585520505441,0,0,0,NA,NA,0
"WSM","Samoa",2003,54.5562162116784,1798.12429714048,76.272148769255,0.115830115830107,0.817062394804595,0,0,0,NA,NA,0
"WSM","Samoa",2004,46.5159375767988,2189.26042607992,72.5293703149674,16.3131507905901,0.60844907406956,0,0,0,NA,NA,0
"WSM","Samoa",2005,38.2547584848731,2550.04221437511,76.2247442670718,1.85676392572949,0.78935616966683,0,0,0,NA,NA,0
"WSM","Samoa",2006,35.588540630925,2663.29135939532,82.4691938417408,3.70008680555553,4.3862032048739,0,0,0,NA,NA,0
"WSM","Samoa",2007,34.9720985853205,3038.61904093377,83.2022041824641,5.57706393219629,1.18938989753826,0,0,0,NA,NA,0
"WSM","Samoa",2008,34.5207265551583,3373.60639884263,73.8864270586579,11.565906838454,7.15667986967314,0,0,0,NA,NA,0
"WSM","Samoa",2009,42.3042907302263,3279.18269477295,75.9793921615973,6.32495336235228,1.57134083023162,0,0,0,NA,NA,0
"WSM","Samoa",2010,49.2281340404688,3524.2479246203,78.5698016774915,0.777007268777692,0.0494567694984404,0,0,0,NA,NA,0
"WSM","Samoa",2011,51.4266504216745,3821.50678264479,81.600955014363,5.23541591478434,2.0416002953816,0,0,0,NA,NA,0
"WSM","Samoa",2012,56.6667304370635,3934.60320799981,82.7339794775292,2.0490188352116,2.69957638721683,0,0,0,NA,NA,0
"WSM","Samoa",2013,60.7430476275739,4023.5254013825,77.877751737476,0.61008572090503,1.72885382959682,0,0,0,NA,NA,0
"WSM","Samoa",2014,63.0681594321805,3982.68080202084,80.5007740440855,-0.40681608842489,2.86810154101309,0,0,0,NA,NA,0
"WSM","Samoa",2015,57.7230691008524,4084.36083819933,74.6343545643839,0.724470134874729,3.26002743040368,0,0,0,NA,NA,0
"WSM","Samoa",2016,53.8119894638802,4147.07097674888,75.2118171706314,1.30471869303179,0.298684612802242,0,0,0,NA,NA,0
"WSM","Samoa",2017,55.0966362857982,4307.59381964907,74.011085031494,1.74989677484705,1.04146807605773,0,0,0,NA,NA,0
"WSM","Samoa",2018,52.574262285949,4231.81409469194,78.9349676190658,4.19745888663752,1.90261035583233,0,0,0,NA,NA,0
"WSM","Samoa",2019,49.5769047016337,4351.94234943706,83.3310820410377,0.982326569888117,-0.238656491573744,0,0,0,NA,NA,0
"WSM","Samoa",2020,56.9277996936748,4099.59660548583,77.4848006217247,-1.56891247740895,0.509397965194954,0,0,0,NA,NA,0
"WSM","Samoa",2021,60.9719418526438,4021.55934894283,59.7697791857954,3.13320473174494,1.04090555935629,0,0,0,NA,NA,0
"WSM","Samoa",2022,57.9346120849764,4132.44717734444,60.8477796541449,10.9618822286844,0.539647016745273,0,0,0,NA,NA,0
"LKA","Sri Lanka",1990,73.5872565959264,491.213686238493,68.243915172911,21.495252052759,0.539742838707762,0,0,0,NA,NA,0
"LKA","Sri Lanka",1991,73.7268450236287,546.292515570886,67.5959123930763,12.1856307214389,0.537191399720341,0,0,0,NA,NA,0
"LKA","Sri Lanka",1992,66.8956678114915,579.655117618283,72.8037565573982,11.3834370512206,1.26379157039996,0,0,0,NA,NA,0
"LKA","Sri Lanka",1993,66.7574792822412,607.231847102846,77.1475183409566,11.7467370174946,1.8810822763682,0,0,0,NA,NA,0
"LKA","Sri Lanka",1994,68.3569867524136,678.268012020205,79.4307906970319,8.44871248698348,1.42019594735505,0,0,0,NA,NA,0
"LKA","Sri Lanka",1995,65.2863193370948,741.838255293455,81.6350490886111,7.67484873449805,0.42975354803099,0,0,0,NA,NA,0
"LKA","Sri Lanka",1996,60.566993976522,776.192371057587,78.8739637143809,15.9358310447214,0.862545735590984,0,0,0,NA,NA,0
"LKA","Sri Lanka",1997,54.3409428816746,827.035756058631,80.1375533095503,9.57369626405162,2.84957994822129,0,0,0,NA,NA,0
"LKA","Sri Lanka",1998,58.2638122368145,847.533577843861,78.4949891255872,9.36424300683229,1.22725240374875,0,0,0,NA,NA,0
"LKA","Sri Lanka",1999,64.6786441247241,829.356379527539,78.7514783496374,4.69170563048438,1.12277824473328,0,0,0,NA,NA,0
"LKA","Sri Lanka",2000,57.7533288076129,860.199884304769,88.636441704913,6.17627591012045,1.04207418020439,0,0,0,NA,NA,0
"LKA","Sri Lanka",2001,57.8751303065509,803.544026627385,80.8986015327576,14.15845579912,1.09074720867871,0,0,0,NA,NA,0
"LKA","Sri Lanka",2002,62.1603882135227,834.936014905338,76.3351317826517,9.55103167007251,1.1882779089504,0,0,0,NA,NA,0
"LKA","Sri Lanka",2003,57.3262074199874,946.382255128072,75.336247330543,6.31463787051174,1.21132740876657,0,0,0,NA,NA,0
"LKA","Sri Lanka",2004,56.7045793171603,1028.62068132555,79.4829449011187,7.57592582995856,1.12667735136244,0,0,0,NA,NA,0
"LKA","Sri Lanka",2005,46.8753052051031,1207.21994764165,73.6039729580533,11.6396860971118,1.11612854301768,0,0,0,NA,NA,0
"LKA","Sri Lanka",2006,42.4995102864864,1388.89739119932,71.2611784883009,10.0201836057035,1.6970072277349,0,0,0,NA,NA,0
"LKA","Sri Lanka",2007,44.2579988597844,1578.63451125392,68.6065116601391,15.8421114924843,1.8639738781084,0,0,0,NA,NA,0
"LKA","Sri Lanka",2008,41.0645558757827,1973.58476901287,63.369043608222,22.5644955300126,1.84752962305149,0,0,0,NA,NA,0
"LKA","Sri Lanka",2009,46.9067288289757,2026.65939950702,49.1491415308235,3.46496322106074,0.960390452698523,0,0,0,NA,NA,0
"LKA","Sri Lanka",2010,37.3743097647659,2808.36244503709,NA,6.2176488930462,0.814446069624814,0,0,0,NA,NA,0
"LKA","Sri Lanka",2011,38.4422070940857,3224.95745150496,NA,6.7167684358854,1.41088360121529,0,0,0,NA,NA,0
"LKA","Sri Lanka",2012,51.6165842309571,3327.77613691283,NA,7.54291373239437,1.3359173422599,0,0,0,NA,NA,0
"LKA","Sri Lanka",2013,52.2481960961188,3739.43181100202,NA,6.90845034828452,1.21148000445532,0,0,0,NA,NA,0
"LKA","Sri Lanka",2014,52.3589316985507,3972.04375736464,NA,3.1790022823606,1.08277813761066,0,0,0,NA,NA,0
"LKA","Sri Lanka",2015,52.8797914705966,4057.7158346231,46.9179708088816,3.76836783062096,0.798746315198801,0,0,0,NA,NA,0
"LKA","Sri Lanka",2016,54.3824177664107,4149.19190775593,46.4715370252187,3.9588884659307,1.01937184461335,0,0,0,NA,NA,0
"LKA","Sri Lanka",2017,55.1482519976375,4398.88828068715,47.1404098004644,7.70413767850602,1.45462805347273,0,0,0,NA,NA,0
"LKA","Sri Lanka",2018,57.4892865658485,4358.56095906047,49.8093967521361,2.135037737132,1.70888696252001,0,0,0,NA,NA,0
"LKA","Sri Lanka",2019,64.8548435072259,4081.94772722003,49.42552388546,3.52839358231811,0.835367459152173,0,0,0,NA,NA,0
"LKA","Sri Lanka",2020,69.3131980107832,3847.60137695639,37.089118857292,6.15394508391738,0.514700552667608,0,0,0,NA,NA,0
"LKA","Sri Lanka",2021,67.8564357341891,3996.96240014909,41.2288463291999,7.01478071238195,0.66882570941316,0,0,0,NA,NA,0
"LKA","Sri Lanka",2022,81.2809065665702,3342.63650253855,46.6826080196819,49.7211021114327,1.19249322228342,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1990,50.5753197786632,910.422465960748,27.6276662296057,NA,-1.03528825747847,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1991,45.664383767579,1016.30223044813,47.921359321418,36,1.9262967547067,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1992,37.4702530825775,1198.13031674085,46.1503514733973,29.4117647058824,3.99791369174564,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1993,27.872582078865,1396.61544419009,58.1404142358624,35.7522980164491,4.15424482588227,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1994,22.386817624497,1735.04419543214,68.9640403073869,49.3941553813254,0.0563893329846604,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1995,51.0678413482896,764.414656090937,87.4446919838225,55.0811068702292,-1.70126695121292,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1996,107.993500724525,375.214994663363,85.9391074430978,30.7337332718043,-0.925161426893741,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1997,62.9272702667056,382.584928722421,80.145988654048,2.17672667372646,-2.02535761463574,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1998,96.8743622752142,342.73940747773,72.6619985473237,5.9765085214186,-3.47032437981897,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",1999,73.9123190307342,401.448141660801,72.0039277408966,8.66021949364346,-4.02653360193704,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2000,57.8779322460083,493.235182634814,75.4388386390908,4.58999999999981,0.066115307019514,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2001,56.6211726811815,487.141257946318,70.8923979770182,11.9115912929855,1.57455746010621,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2002,53.9079192914605,513.241486570603,74.7304558609206,12.2385339389711,1.06889926368752,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2003,50.9779736567886,548.905883049973,74.3826165968098,10.8323607023242,-0.756584613746177,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2004,44.7510933982156,627.632023395762,71.8466740069203,12.5150951495207,1.03534601615477,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2005,36.2293847900949,734.159908450927,76.773285677642,11.8112639374949,-1.80531053584597,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2006,32.0479351165659,809.713127624703,82.0761626564135,10.8447986914257,5.88029989730047,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2007,30.3217469879413,890.305768114988,79.1234205876059,7.9051177898873,4.23684804102557,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2008,24.9189986462038,1071.63583282105,81.244718850294,18.9762574318076,5.7769623200871,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2009,28.3794552874399,969.243509864478,68.0713910145084,5.40776098077522,0.51412085018398,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2010,22.3614461274604,1155.20305261418,64.3856367797178,11.1748338605044,0.610357927076417,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2011,21.1560386850362,1186.47500581215,63.0594579549043,19.5435617131144,-1.58233916831705,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2012,22.4223066776646,1245.05068272078,61.3616371825683,9.88538714484871,-0.0402221829314871,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2013,19.9195898806446,1378.75002954928,52.5118781367089,10.9684421500198,-0.330496410064222,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2014,18.9285075475327,1430.16420964026,48.2430405122774,8.10472583623915,-0.539237328374498,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2015,17.6143618724711,1362.1738120601,30.3676590844637,NA,-0.0363882528160336,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2016,22.8411480514233,975.359417003225,31.0815442908559,NA,-1.79131212045889,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2017,27.5534343808365,811.165970405745,42.9699046721967,NA,-1.00531889341895,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2018,33.5129923155829,633.887202451545,56.0778227215077,NA,-1.30563839823089,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2019,NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2020,NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2021,NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"YEM","Yemen, Rep.",2022,NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1990,47.1815721393905,866.928868406131,45.6592519741447,NA,-0.138887448904576,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1991,52.6086383743314,830.961354818769,51.0525098311358,NA,0.0322748773481381,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1992,84.3407178437299,631.149149280088,63.7120651369356,NA,0.22131605546363,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1993,86.9028416137843,604.70311652877,63.1695153983783,NA,0.425674907341227,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1994,91.6215702122571,634.062003018813,71.1208615875549,NA,0.502576489778987,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1995,101.389497612228,648.315259628165,79.156711173577,NA,1.65425158116655,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1996,78.1432828855469,766.913775859535,72.068361086766,NA,0.945369558866491,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1997,83.8664177237669,750.583100340929,82.2035387860323,NA,1.58307944691821,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1998,119.490594216077,552.448328691252,88.5133289098786,NA,6.93649740447289,0,0,0,NA,NA,0
"ZWE","Zimbabwe",1999,96.7891971374187,582.299355588147,70.9210813961962,NA,0.859870290752751,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2000,90.8863648169142,562.833757496076,74.0708923168864,NA,0.346617861278153,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2001,81.8438701318003,566.388746448872,67.8980938686723,NA,0.0560409984146296,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2002,90.253029869697,524.936478570323,66.8098183680706,NA,0.408179346755447,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2003,111.628498516355,468.471932927213,70.4519675420993,NA,0.0663118401535643,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2004,130.36375125036,469.719298949304,76.0394249806318,NA,0.149780494103469,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2005,118.120515606233,461.271387547912,76.043068640646,NA,1.78526462032736,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2006,151.807752237904,431.034994414964,82.8200302932942,NA,0.734382888878689,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2007,200.655819185111,413.521244592925,84.1682798999008,NA,1.30128901270126,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2008,389.050797400325,340.917447588572,109.523540063377,NA,1.16794929832503,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2009,69.3199185296309,735.821693871697,61.7764909650234,NA,1.08574826151022,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2010,61.6616591918891,902.010759067388,83.1234047851259,3.02267002518892,1.01750672670554,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2011,58.1933132092827,1037.77565157218,89.4659437238642,3.4661297281749,2.44028634205117,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2012,56.5781879647304,1239.22709745709,74.1627003825153,3.72532666110646,2.04309866557655,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2013,48.0336458336228,1362.99498323368,58.6560737143829,1.63495041543822,1.95306467023546,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2014,46.7229019950986,1372.91526173161,54.6717592473918,-0.19778481012661,2.42393171156853,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2015,51.4630008713502,1387.12632595026,56.7496526604333,-2.43096842383404,1.99867322543902,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2016,62.9386632480421,1408.13945253431,51.2190376594477,-1.54366960054161,1.66841598492163,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2017,26.2092006727428,3445.44941020134,55.028317831061,0.893962316050027,0.601908067055593,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2018,38.8251492700611,2270.89531874302,54.55031658746,10.6188658669575,1.21217684971106,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2019,49.647327935742,2184.32923855469,46.1065442675515,255.304990757856,0.748473073606359,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2020,49.5024215404777,2059.67445384499,40.1784062234355,557.201817362051,0.470482157673421,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2021,53.0056934335053,2613.60542083552,44.1145594899855,98.5461050920624,0.575184665386161,0,0,0,NA,NA,0
"ZWE","Zimbabwe",2022,44.0904531905056,2536.40050223076,55.0673522476036,104.705170628667,0.826254039449821,0,0,0,NA,NA,0
